TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos Públicos federais;0.00
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulospúblicos federais;7.42
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-03-31;Outras aplicações;-0.98
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;93.57
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Derivativos;-27.13
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;46.30
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Títulos públicos federais;53.67
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Derivativos;46.20
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;59.25
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Títulos públicos federais;40.83
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-03-31;Derivativos;-86.38
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;6.05
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-03-31;Títulos públicos federais;94.47
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;80.52
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;8.32
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-03-31;Títulos públicos federais;16.63
CLASSES - FIF;51.811.576/0001-70;;INTER SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;47.66
CLASSES - FIF;51.811.576/0001-70;;INTER SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;19.42
CLASSES - FIF;51.811.576/0001-70;;INTER SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;Títulos Públicos Federais;32.94
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-03-31;Acões;0.00
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de Fundos de Investimento 555;98.20
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;1.84
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-03-31;Títulos Públicos federais;0.00
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;0.64
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-03-31;Derivativos;-87.79
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;1.72
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-03-31;Títulos de crédito privado;89.34
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-03-31;Títulos públicos federais;8.43
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;28.78
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Depósito a prazo e outros títulos de instituições financeiras;19.80
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos de crédito privado;51.42
FI;52.081.600/0001-25;;BRAM TERMO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Derivativos;44.63
FI;52.081.600/0001-25;;BRAM TERMO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;23.93
FI;52.081.600/0001-25;;BRAM TERMO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-03-31;Títulos públicos federais;32.01
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Derivativos;-14.71
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Investimento no exterior;13.77
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;-4.73
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;91.26
CLASSES - FIF;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;14.27
CLASSES - FIF;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;34.17
CLASSES - FIF;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;Outras cotas de fundos de investimento;3.95
CLASSES - FIF;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de crédito privado;30.38
CLASSES - FIF;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;17.29
CLASSES - FIF;52.098.757/0001-63;;BANESTES IMA-B 5 TÍTULOS PÚBLICOS FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;Derivativos;0.01
CLASSES - FIF;52.098.757/0001-63;;BANESTES IMA-B 5 TÍTULOS PÚBLICOS FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;22.32
CLASSES - FIF;52.098.757/0001-63;;BANESTES IMA-B 5 TÍTULOS PÚBLICOS FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;77.71
FI;52.098.763/0001-10;;BANESTES CREDITO CORPORATIVO I FIC DE FIF RENDA FIXA CRED PRIV LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de fundos de investimento 555;97.84
FI;52.098.763/0001-10;;BANESTES CREDITO CORPORATIVO I FIC DE FIF RENDA FIXA CRED PRIV LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;1.44
FI;52.098.763/0001-10;;BANESTES CREDITO CORPORATIVO I FIC DE FIF RENDA FIXA CRED PRIV LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;0.77
CLASSES - FIF;52.098.791/0001-38;;BANESTES MULTIESTRATÉGIA FIC DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;11.11
CLASSES - FIF;52.098.791/0001-38;;BANESTES MULTIESTRATÉGIA FIC DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;41.48
CLASSES - FIF;52.098.791/0001-38;;BANESTES MULTIESTRATÉGIA FIC DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Outras cotas de fundos de investimento;1.17
CLASSES - FIF;52.098.791/0001-38;;BANESTES MULTIESTRATÉGIA FIC DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de crédito privado;10.12
CLASSES - FIF;52.098.791/0001-38;;BANESTES MULTIESTRATÉGIA FIC DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;36.20
FI;52.145.699/0001-81;;COPACABANA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Ações - Mercado de Opções;-2.67
FI;52.145.699/0001-81;;COPACABANA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;Renda Fixa;99.46
CLASSES - FIF;52.163.627/0001-67;;ICATU VANGUARDA DINÂMICO INSTITUCIONAL FIF MULTIMERCADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;3.07
CLASSES - FIF;52.163.627/0001-67;;ICATU VANGUARDA DINÂMICO INSTITUCIONAL FIF MULTIMERCADO - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;7.33
CLASSES - FIF;52.163.627/0001-67;;ICATU VANGUARDA DINÂMICO INSTITUCIONAL FIF MULTIMERCADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;33.91
CLASSES - FIF;52.163.627/0001-67;;ICATU VANGUARDA DINÂMICO INSTITUCIONAL FIF MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos de crédito privado;11.69
CLASSES - FIF;52.163.627/0001-67;;ICATU VANGUARDA DINÂMICO INSTITUCIONAL FIF MULTIMERCADO - RESP LIMITADA;2025-03-31;Títulos públicos federais;44.38
CLASSES - FIF;52.164.607/0001-00;;ICATU VANGUARDA IPCA DINÂMICO FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de fundos de investimento 409;3.90
CLASSES - FIF;52.164.607/0001-00;;ICATU VANGUARDA IPCA DINÂMICO FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;5.90
CLASSES - FIF;52.164.607/0001-00;;ICATU VANGUARDA IPCA DINÂMICO FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Derivativos;33.60
CLASSES - FIF;52.164.607/0001-00;;ICATU VANGUARDA IPCA DINÂMICO FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de crédito privado;28.82
CLASSES - FIF;52.164.607/0001-00;;ICATU VANGUARDA IPCA DINÂMICO FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;58.60
FI;52.258.756/0001-39;;XVI CAPITAL AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;97.13
FI;52.258.756/0001-39;;XVI CAPITAL AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Outras Aplicações;3.11
CLASSES - FIF;52.301.436/0001-14;;MIRABAUD CONVICTION FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-03-31;Cotas de fundos de investimento 409;13.74
CLASSES - FIF;52.301.436/0001-14;;MIRABAUD CONVICTION FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;16.36
CLASSES - FIF;52.301.436/0001-14;;MIRABAUD CONVICTION FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;24.96
CLASSES - FIF;52.301.436/0001-14;;MIRABAUD CONVICTION FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-03-31;Títulos de crédito privado;44.99
CLASSES - FIF;52.308.927/0001-97;;NEW BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;52.308.927/0001-97;;NEW BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;102.15
CLASSES - FIF;52.308.927/0001-97;;NEW BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;52.308.927/0001-97;;NEW BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;52.308.927/0001-97;;NEW BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos Públicos federais;0.00
FI;52.317.414/0001-42;;INVEST PEQUI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
FI;52.317.414/0001-42;;INVEST PEQUI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;100.72
FI;52.317.414/0001-42;;INVEST PEQUI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;52.317.414/0001-42;;INVEST PEQUI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;52.317.414/0001-42;;INVEST PEQUI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos Públicos federais;0.00
CLASSES - FIF;52.426.294/0001-11;;CASH D-0 FUNDO DE INVESTIMENTO FINANCEIRO LIQUIDEZ IMEDIATA LONGO PRAZO;2025-03-31;Cotas de Fundos de Investimento 409;73.80
CLASSES - FIF;52.426.294/0001-11;;CASH D-0 FUNDO DE INVESTIMENTO FINANCEIRO LIQUIDEZ IMEDIATA LONGO PRAZO;2025-03-31;Outras Aplicações;0.02
CLASSES - FIF;52.426.294/0001-11;;CASH D-0 FUNDO DE INVESTIMENTO FINANCEIRO LIQUIDEZ IMEDIATA LONGO PRAZO;2025-03-31;Outras Cotas de Fundos de Investimento;7.80
CLASSES - FIF;52.426.294/0001-11;;CASH D-0 FUNDO DE INVESTIMENTO FINANCEIRO LIQUIDEZ IMEDIATA LONGO PRAZO;2025-03-31;Títulos de Crédito Privado;11.45
CLASSES - FIF;52.426.294/0001-11;;CASH D-0 FUNDO DE INVESTIMENTO FINANCEIRO LIQUIDEZ IMEDIATA LONGO PRAZO;2025-03-31;Títulos Públicos Federais;7.19
CLASSES - FIF;52.434.541/0001-21;;JUPTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;52.434.541/0001-21;;JUPTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;100.01
CLASSES - FIF;52.434.541/0001-21;;JUPTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;52.434.541/0001-21;;JUPTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;52.434.541/0001-21;;JUPTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos Públicos federais;0.00
CLASSES - FIF;52.436.983/0001-07;;THEMIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;52.436.983/0001-07;;THEMIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;101.63
CLASSES - FIF;52.436.983/0001-07;;THEMIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;52.436.983/0001-07;;THEMIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;52.436.983/0001-07;;THEMIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos Públicos federais;0.00
CLASSES - FIF;52.580.782/0001-89;;SULAMERICA CREDITO ASG BB FIF RF CRED PRIV INVESTIMENTO SUSTENTAVEL - RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de fundos de investimento 409;3.77
CLASSES - FIF;52.580.782/0001-89;;SULAMERICA CREDITO ASG BB FIF RF CRED PRIV INVESTIMENTO SUSTENTAVEL - RESPONSABILIDADE LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;41.96
CLASSES - FIF;52.580.782/0001-89;;SULAMERICA CREDITO ASG BB FIF RF CRED PRIV INVESTIMENTO SUSTENTAVEL - RESPONSABILIDADE LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;13.09
CLASSES - FIF;52.580.782/0001-89;;SULAMERICA CREDITO ASG BB FIF RF CRED PRIV INVESTIMENTO SUSTENTAVEL - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de crédito privado;41.20
CLASSES - FIF;52.580.782/0001-89;;SULAMERICA CREDITO ASG BB FIF RF CRED PRIV INVESTIMENTO SUSTENTAVEL - RESPONSABILIDADE LIMITADA;2025-03-31;Títulos públicos federais;0.13
CLASSES - FIF;52.824.664/0001-79;;PROSPERA QUANT FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;90.49
CLASSES - FIF;52.824.664/0001-79;;PROSPERA QUANT FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos de Investimento 409;2.66
CLASSES - FIF;52.824.664/0001-79;;PROSPERA QUANT FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Outras Aplicações;41.58
CLASSES - FIF;52.834.346/0001-99;;FUNDO DE INVESTIMENTO INTER RENDA FIXA ATIVA RESPONSABILIDADE LIMITADA;2025-03-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;49.30
CLASSES - FIF;52.834.346/0001-99;;FUNDO DE INVESTIMENTO INTER RENDA FIXA ATIVA RESPONSABILIDADE LIMITADA;2025-03-31;Títulos Públicos Federais;50.78
CLASSES - FIF;53.035.878/0001-29;;MONTREAL FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;53.035.878/0001-29;;MONTREAL FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;3.26
CLASSES - FIF;53.035.878/0001-29;;MONTREAL FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Depósito a prazo e outros títulos de instituições financeiras;96.74
CLASSES - FIF;53.035.878/0001-29;;MONTREAL FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;53.035.878/0001-29;;MONTREAL FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;53.215.473/0001-72;;MARTINICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;53.215.473/0001-72;;MARTINICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;129.89
CLASSES - FIF;53.215.473/0001-72;;MARTINICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;53.215.473/0001-72;;MARTINICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;53.215.473/0001-72;;MARTINICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos Públicos federais;0.00
CLASSES - FIF;53.215.783/0001-97;;NANTES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;53.215.783/0001-97;;NANTES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;131.29
CLASSES - FIF;53.215.783/0001-97;;NANTES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;53.215.783/0001-97;;NANTES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;53.215.783/0001-97;;NANTES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Títulos Públicos federais;0.00
CLASSES - FIF;53.251.337/0001-38;;SAINT ÉMILION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;53.251.337/0001-38;;SAINT ÉMILION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Depósito a prazo e outros títulos de instituições financeiras;100.00
CLASSES - FIF;53.251.337/0001-38;;SAINT ÉMILION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;53.251.337/0001-38;;SAINT ÉMILION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;53.251.337/0001-38;;SAINT ÉMILION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2025-03-31;Títulos Públicos federais;0.00
CLASSES - FIF;53.274.889/0001-61;;TOULOUSE FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Acões;0.00
CLASSES - FIF;53.274.889/0001-61;;TOULOUSE FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Cotas de Fundos de Investimento 555;81.14
CLASSES - FIF;53.274.889/0001-61;;TOULOUSE FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Depósito a prazo e outros títulos de instituições financeiras;0.14
CLASSES - FIF;53.274.889/0001-61;;TOULOUSE FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;53.274.889/0001-61;;TOULOUSE FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;Títulos de crédito privado;18.72
CLASSES - FIF;53.318.048/0001-09;;INTER LIQUIDEZ FUNDO DE INVESTIMENTO EM COTAS DE FI RF CRED PRIV RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de Fundos de Investimento 555;99.96
CLASSES - FIF;53.318.048/0001-09;;INTER LIQUIDEZ FUNDO DE INVESTIMENTO EM COTAS DE FI RF CRED PRIV RESPONSABILIDADE LIMITADA;2025-03-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;0.06
CLASSES - FIF;53.602.540/0001-01;;ICATU VANGUARDA VC FIF - CLASSE DE INVESTIMENTO INCENTIVADO EM INFRA RENDA FIXA - RESP LIMITADA;2025-03-31;Depósitos a prazo e outros títulos de instituições financeiras;1.82
CLASSES - FIF;53.602.540/0001-01;;ICATU VANGUARDA VC FIF - CLASSE DE INVESTIMENTO INCENTIVADO EM INFRA RENDA FIXA - RESP LIMITADA;2025-03-31;Derivativos;36.24
CLASSES - FIF;53.602.540/0001-01;;ICATU VANGUARDA VC FIF - CLASSE DE INVESTIMENTO INCENTIVADO EM INFRA RENDA FIXA - RESP LIMITADA;2025-03-31;Operações compromissadas lastreadas em títulos públicos federais;8.58
