TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-02-28;Cotas de Fundos de Investimento 409;8.46
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-02-28;Derivativos;1.44
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-02-28;Outras Aplicações;0.01
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-02-28;Títulos Públicos Federais;91.34
FI;49.963.346/0001-84;;CONEXÃO NOVUS EXCLUSIVE FIF - CIC RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;99.41
FI;49.963.346/0001-84;;CONEXÃO NOVUS EXCLUSIVE FIF - CIC RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.18
FI;49.963.346/0001-84;;CONEXÃO NOVUS EXCLUSIVE FIF - CIC RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.41
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;13.61
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;25.98
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;17.87
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos de crédito privado;40.86
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;1.81
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;5.32
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;40.84
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;15.76
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-02-28;Títulos de crédito privado;38.40
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.77
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;81.34
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Derivativos;-2.10
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;15.19
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Títulos públicos federais;3.50
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;81.32
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Derivativos;-2.10
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;15.18
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-02-28;Títulos públicos federais;3.50
FI;50.109.627/0001-53;;BOCOM BBM CASH ENHANCED FIF  - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;67.42
FI;50.109.627/0001-53;;BOCOM BBM CASH ENHANCED FIF  - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;12.72
FI;50.109.627/0001-53;;BOCOM BBM CASH ENHANCED FIF  - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de crédito privado;19.92
FI;50.112.294/0001-11;;BOCOM BBM CASH ENHANCED FIF CLASSE DE INVESTIMENTO RFCRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;67.40
FI;50.112.294/0001-11;;BOCOM BBM CASH ENHANCED FIF CLASSE DE INVESTIMENTO RFCRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;12.71
FI;50.112.294/0001-11;;BOCOM BBM CASH ENHANCED FIF CLASSE DE INVESTIMENTO RFCRED PRIV - RESP LIMITADA;2025-02-28;Títulos de crédito privado;19.92
FI;50.114.259/0001-31;;SEVEN POUNDS SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;8.19
FI;50.114.259/0001-31;;SEVEN POUNDS SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.02
FI;50.114.259/0001-31;;SEVEN POUNDS SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;91.89
FI;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Ações;55.52
FI;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Cotas de fundos de investimento 409;0.50
FI;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Investimento no exterior;15.85
FI;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;24.15
FI;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Títulos públicos federais;62.80
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;68.95
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;7.77
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.52
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Cotas de Fundos de Investimento;18.49
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;4.76
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;3.86
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;36.03
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;31.98
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-02-28;Títulos de crédito privado;28.27
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-02-28;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;90.70
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-02-28;Operações Compromissadas Lastreadas em Títulos Públicos Federais;7.70
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-02-28;Outras Aplicações;0.01
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-02-28;Títulos Públicos Federais;1.96
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;99.04
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;1.22
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Operações Compromissadas Lastreadas em Títulos Públicos Federais;0.02
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.02
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Títulos Públicos Federais;0.03
FI;50.469.036/0001-97;;DOURADA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;98.84
FI;50.469.036/0001-97;;DOURADA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;1.21
FI;50.469.036/0001-97;;DOURADA FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;0.01
FI;50.533.505/0001-90;;RIO BRAVO ESTRATÉGICO IPCA FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Derivativos;10.33
FI;50.533.505/0001-90;;RIO BRAVO ESTRATÉGICO IPCA FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.20
FI;50.533.505/0001-90;;RIO BRAVO ESTRATÉGICO IPCA FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Títulos públicos federais;89.56
FI;50.534.721/0001-50;;DESBRAVA PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;97.25
FI;50.534.721/0001-50;;DESBRAVA PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de fundos de Investimento;1.00
FI;50.534.813/0001-30;;BANESTES INVEST FÁCIL FIF RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;58.23
FI;50.534.813/0001-30;;BANESTES INVEST FÁCIL FIF RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;42.17
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Ações;3.40
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;0.79
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Investimento no exterior;20.00
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;12.82
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Títulos públicos federais;62.80
FI;50.860.959/0001-75;;CLUBE DO VALOR MOMENTUM MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;64.82
FI;50.860.959/0001-75;;CLUBE DO VALOR MOMENTUM MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos de Investimento 409;0.74
FI;50.860.959/0001-75;;CLUBE DO VALOR MOMENTUM MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outras Aplicações;34.90
FI;50.940.912/0001-11;;CONEXÃO IBIUNA HEDGE STH BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;100.10
FI;50.940.912/0001-11;;CONEXÃO IBIUNA HEDGE STH BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;0.16
FI;50.940.912/0001-11;;CONEXÃO IBIUNA HEDGE STH BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;Títulos públicos federais;0.35
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Ações;96.69
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Derivativos;0.08
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;4.20
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-02-28;Ações;4.02
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;16.22
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;23.45
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-02-28;Títulos de crédito privado;8.27
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-02-28;Títulos públicos federais;50.25
FI;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Ações;55.53
FI;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Cotas de fundos de investimento 409;0.50
FI;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Investimento no exterior;15.85
FI;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;24.16
FI;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-02-28;Títulos públicos federais;62.82
FI;51.248.976/0001-19;;ASA ALPHA K FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Derivativos;49.51
FI;51.248.976/0001-19;;ASA ALPHA K FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;53.70
FI;51.248.976/0001-19;;ASA ALPHA K FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Títulos públicos federais;46.43
FI;51.293.148/0001-00;;BRADESCO BANCOS II FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;76.38
FI;51.293.148/0001-00;;BRADESCO BANCOS II FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;21.17
FI;51.293.148/0001-00;;BRADESCO BANCOS II FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA;2025-02-28;Títulos públicos federais;2.48
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Acões;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Cotas de Fundos de Investimento 555;100.25
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Títulos Públicos federais;0.00
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulospúblicos federais;6.96
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-02-28;Outras aplicações;-1.51
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;94.55
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Derivativos;-15.61
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;41.61
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Títulos públicos federais;58.37
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Derivativos;103.93
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;59.78
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Títulos públicos federais;40.39
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-02-28;Derivativos;-96.77
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;4.07
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-02-28;Títulos públicos federais;96.10
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Cotas de fundos de investimento 409;75.33
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;7.56
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-02-28;Títulos públicos federais;17.11
FI;51.729.186/0001-55;;VINCI CREDITO DINAMICO INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;100.66
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-02-28;Acões;0.00
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de Fundos de Investimento 555;97.49
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-02-28;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-02-28;Operacões compromissadas lastreadas em títulos públicos federais;2.54
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-02-28;Títulos Públicos federais;0.00
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;0.61
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-02-28;Derivativos;-86.47
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;3.83
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-02-28;Títulos de crédito privado;84.24
FI;51.959.820/0001-46;;BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA;2025-02-28;Títulos públicos federais;10.95
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Acões;0.00
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Cotas de Fundos de Investimento 555;54.34
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Depósito a prazo e outros títulos de instituições financeiras;0.01
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.981.936/0001-81;;GALÁCTICA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;Títulos de crédito privado;45.65
FI;52.081.600/0001-25;;BRAM TERMO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Derivativos;59.74
FI;52.081.600/0001-25;;BRAM TERMO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;14.23
FI;52.081.600/0001-25;;BRAM TERMO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-02-28;Títulos públicos federais;32.02
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Derivativos;-40.98
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Investimento no exterior;15.16
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;-3.53
FI;52.095.439/0001-49;;BAHIA AM MARAÚ MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2025-02-28;Títulos públicos federais;84.01
FI;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;Depósitos a prazo e outros títulos de instituições financeiras;14.14
FI;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;32.60
FI;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;Outras cotas de fundos de investimento;3.95
FI;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de crédito privado;32.25
FI;52.098.741/0001-50;;BANESTES SELECTION FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;17.14
FI;52.098.757/0001-63;;BANESTES IMA-B 5 TÍTULOS PÚBLICOS FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-02-28;Derivativos;-0.05
FI;52.098.757/0001-63;;BANESTES IMA-B 5 TÍTULOS PÚBLICOS FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-02-28;Operações compromissadas lastreadas em títulos públicos federais;22.39
FI;52.098.757/0001-63;;BANESTES IMA-B 5 TÍTULOS PÚBLICOS FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos públicos federais;77.70
FI;52.098.763/0001-10;;BANESTES CREDITO CORPORATIVO I FIC DE FIF RENDA FIXA CRED PRIV LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de fundos de investimento 555;98.43
