TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;41.424.279/0001-18;;DGI EDELWEISS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;41.424.279/0001-18;;DGI EDELWEISS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;Títulos Públicos federais;0.00
FI;41.517.570/0001-30;;WARREN MULTIGESTORES MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Cotas de Fundos de Investimento 409;86.87
FI;41.517.570/0001-30;;WARREN MULTIGESTORES MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;0.41
FI;41.517.570/0001-30;;WARREN MULTIGESTORES MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;0.12
FI;41.517.570/0001-30;;WARREN MULTIGESTORES MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Outras Aplicações;11.71
FI;41.517.570/0001-30;;WARREN MULTIGESTORES MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Títulos Públicos Federais;1.41
FI;41.545.212/0001-31;;BRADESCO KAPITALO ZETA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.56
FI;41.545.212/0001-31;;BRADESCO KAPITALO ZETA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.15
FI;41.545.212/0001-31;;BRADESCO KAPITALO ZETA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.27
FI;41.562.564/0001-03;;CLAVE ALPHA MACRO MFO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Outras Cotas de Fundos de Investimento;100.17
FI;41.562.564/0001-03;;CLAVE ALPHA MACRO MFO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Outros;0.01
FI;41.629.514/0001-98;;ABSOLUTE VERTEX MFO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Outras Cotas de Fundos de Investimento;100.12
FI;41.629.514/0001-98;;ABSOLUTE VERTEX MFO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Outros;0.07
FI;41.687.144/0001-45;;MAG STRATEGY FIF - CLASSE DE INVESTIMENTO MULT  - RESP  LIMITADA;2024-12-31;Ações;1.26
FI;41.687.144/0001-45;;MAG STRATEGY FIF - CLASSE DE INVESTIMENTO MULT  - RESP  LIMITADA;2024-12-31;Cotas de fundos de investimento 409;6.16
FI;41.687.144/0001-45;;MAG STRATEGY FIF - CLASSE DE INVESTIMENTO MULT  - RESP  LIMITADA;2024-12-31;Derivativos;-2.90
FI;41.687.144/0001-45;;MAG STRATEGY FIF - CLASSE DE INVESTIMENTO MULT  - RESP  LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;17.84
FI;41.687.144/0001-45;;MAG STRATEGY FIF - CLASSE DE INVESTIMENTO MULT  - RESP  LIMITADA;2024-12-31;Títulos públicos federais;74.76
FI;41.745.501/0001-84;;BANRISUL ESPELHO VINCI MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FI;2024-12-31;COTAS DE FUNDOS DE INVESTIMENTO 409;99.42
FI;41.767.134/0001-10;;BANRISUL ESPELHO OCCAM RETORNO ABSOLUTO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESP LIM;2024-12-31;COTAS DE FUNDOS DE INVESTIMENTO 409;90.19
FI;41.853.494/0001-34;;VIC CLAVE ALPHA MACRO FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.25
FI;41.853.494/0001-34;;VIC CLAVE ALPHA MACRO FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.35
FI;41.853.494/0001-34;;VIC CLAVE ALPHA MACRO FIF - CIC MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.61
FI;41.970.027/0001-94;;VERDE AM W60 WARREN FEEDER FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Cotas de Fundos de Investimento 409;98.79
FI;41.970.027/0001-94;;VERDE AM W60 WARREN FEEDER FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;Outras Aplicações;2.41
FI;42.066.462/0001-51;;BRADESCO VIRTUS US SMALL CAPS USD FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Investimento no exterior;95.90
FI;42.066.462/0001-51;;BRADESCO VIRTUS US SMALL CAPS USD FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.92
FI;42.066.462/0001-51;;BRADESCO VIRTUS US SMALL CAPS USD FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Títulos públicos federais;1.68
FI;42.084.627/0001-18;;FIDUC INTERNACIONAL FI FINANCEIRO - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Ações;3.56
FI;42.084.627/0001-18;;FIDUC INTERNACIONAL FI FINANCEIRO - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;78.06
FI;42.084.627/0001-18;;FIDUC INTERNACIONAL FI FINANCEIRO - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Derivativos;7.56
FI;42.084.627/0001-18;;FIDUC INTERNACIONAL FI FINANCEIRO - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Investimento no exterior;12.65
FI;42.084.627/0001-18;;FIDUC INTERNACIONAL FI FINANCEIRO - CIC DE AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;3.73
FI;42.084.832/0001-83;;GÁVEA MACRO RED FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;10.87
FI;42.084.832/0001-83;;GÁVEA MACRO RED FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;21.01
FI;42.084.832/0001-83;;GÁVEA MACRO RED FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Investimento no exterior;10.50
FI;42.084.832/0001-83;;GÁVEA MACRO RED FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;37.06
FI;42.084.832/0001-83;;GÁVEA MACRO RED FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;43.41
FI;42.174.097/0001-07;;SMIRK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO-RESPONSABILIDADE LIMITADA;2024-12-31;Acões;0.00
FI;42.174.097/0001-07;;SMIRK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO-RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;99.97
FI;42.174.097/0001-07;;SMIRK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO-RESPONSABILIDADE LIMITADA;2024-12-31;Depósito a prazo e outros títulos de instituições financeiras;0.03
FI;42.174.097/0001-07;;SMIRK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO-RESPONSABILIDADE LIMITADA;2024-12-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;42.174.097/0001-07;;SMIRK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO-RESPONSABILIDADE LIMITADA;2024-12-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;42.315.695/0001-40;;INTER ACESS ABSOLUTE VERTEX FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Cotas de Fundos de Investimento 555;96.91
FI;42.315.695/0001-40;;INTER ACESS ABSOLUTE VERTEX FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;3.30
FI;42.449.117/0001-05;;ARX INCOME ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.32
FI;42.449.117/0001-05;;ARX INCOME ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.25
FI;42.449.117/0001-05;;ARX INCOME ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS AÇÕES - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.47
FI;42.449.133/0001-90;;SPX FALCON ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.46
FI;42.449.133/0001-90;;SPX FALCON ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.17
FI;42.449.133/0001-90;;SPX FALCON ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.31
FI;42.449.146/0001-69;;CONEXÃO ASA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.36
FI;42.449.146/0001-69;;CONEXÃO ASA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.22
FI;42.449.146/0001-69;;CONEXÃO ASA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.40
FI;42.468.330/0001-56;;BRADESCO BJ 157 FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;68.70
FI;42.468.330/0001-56;;BRADESCO BJ 157 FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;29.54
FI;42.468.330/0001-56;;BRADESCO BJ 157 FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Derivativos;0.58
FI;42.468.330/0001-56;;BRADESCO BJ 157 FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.89
FI;42.469.023/0001-90;;BRADESCO H FIF - CLASSE DE INVESTIMENTO AÇÕES IBOVESPA - RESP LIMITADA;2024-12-31;Ações;97.92
FI;42.469.023/0001-90;;BRADESCO H FIF - CLASSE DE INVESTIMENTO AÇÕES IBOVESPA - RESP LIMITADA;2024-12-31;Derivativos;2.05
FI;42.469.023/0001-90;;BRADESCO H FIF - CLASSE DE INVESTIMENTO AÇÕES IBOVESPA - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.89
FI;42.494.301/0001-69;;CONEXÃO CLAVE ALPHA MACRO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.47
FI;42.494.301/0001-69;;CONEXÃO CLAVE ALPHA MACRO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.48
FI;42.494.301/0001-69;;CONEXÃO CLAVE ALPHA MACRO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;0.88
FI;42.494.899/0001-96;;MAG SELECTION FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES  RESP LIMITADA;2024-12-31;Ações;95.78
FI;42.494.899/0001-96;;MAG SELECTION FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES  RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;2.23
FI;42.494.899/0001-96;;MAG SELECTION FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES  RESP LIMITADA;2024-12-31;Derivativos;-0.05
FI;42.494.899/0001-96;;MAG SELECTION FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES  RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.68
FI;42.494.899/0001-96;;MAG SELECTION FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES  RESP LIMITADA;2024-12-31;Títulos públicos federais;0.17
FI;42.550.188/0001-91;;AMW CASH CLASH FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-12-31;Cotas de Fundos de Investimento 409;1.13
FI;42.550.188/0001-91;;AMW CASH CLASH FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-12-31;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;21.00
FI;42.550.188/0001-91;;AMW CASH CLASH FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;5.93
FI;42.550.188/0001-91;;AMW CASH CLASH FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-12-31;Outras Aplicações;0.00
FI;42.550.188/0001-91;;AMW CASH CLASH FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-12-31;Títulos Públicos Federais;71.99
FI;42.562.449/0001-93;;PTR III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;Acões;0.00
FI;42.562.449/0001-93;;PTR III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;Cotas de Fundos de Investimento 555;99.22
FI;42.562.449/0001-93;;PTR III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;42.562.449/0001-93;;PTR III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;Outras Aplicações;0.00
FI;42.562.449/0001-93;;PTR III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;Títulos Públicos federais;0.94
FI;42.656.644/0001-82;;IA CARTEIRA CRÉDITO FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;97.01
FI;42.656.644/0001-82;;IA CARTEIRA CRÉDITO FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;3.04
FI;42.691.990/0001-00;;INTER DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Ações;66.59
FI;42.691.990/0001-00;;INTER DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;4.19
CLASSES - FIF;42.692.128/0001-03;;IA CARTEIRA AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1 RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;87.91
CLASSES - FIF;42.692.128/0001-03;;IA CARTEIRA AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1 RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;13.05
FI;42.813.674/0001-55;;RIO BRAVO PROTEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.31
FI;42.813.674/0001-55;;RIO BRAVO PROTEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;Outras aplicações;12.84
FI;42.813.674/0001-55;;RIO BRAVO PROTEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;86.97
FI;42.814.516/0001-10;;BRADESCO GLOBAL SOLUTION  MULTICLASSES BRL FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;95.06
FI;42.814.516/0001-10;;BRADESCO GLOBAL SOLUTION  MULTICLASSES BRL FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;1.61
FI;42.814.516/0001-10;;BRADESCO GLOBAL SOLUTION  MULTICLASSES BRL FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;3.34
FI;42.831.345/0001-37;;N V FC - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;91.97
FI;42.831.345/0001-37;;N V FC - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Derivativos;20.23
FI;42.831.345/0001-37;;N V FC - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;6.85
FI;42.847.847/0001-56;;MAR ABSOLUTO U FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-12-31;Outras Cotas de Fundos de Investimento;100.17
FI;42.847.847/0001-56;;MAR ABSOLUTO U FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-12-31;Outros;0.01
FI;42.865.719/0001-35;;SULAMÉRICA CRÉDITO INFLAÇÃO FIF - CLASSE DE INVESTIMENTO RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;44.97
FI;42.865.719/0001-35;;SULAMÉRICA CRÉDITO INFLAÇÃO FIF - CLASSE DE INVESTIMENTO RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Derivativos;45.71
FI;42.865.719/0001-35;;SULAMÉRICA CRÉDITO INFLAÇÃO FIF - CLASSE DE INVESTIMENTO RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;7.27
FI;42.865.719/0001-35;;SULAMÉRICA CRÉDITO INFLAÇÃO FIF - CLASSE DE INVESTIMENTO RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Títulos de crédito privado;27.74
FI;42.865.719/0001-35;;SULAMÉRICA CRÉDITO INFLAÇÃO FIF - CLASSE DE INVESTIMENTO RF CRED PRIV LP - RESP LIMITADA;2024-12-31;Títulos públicos federais;19.74
FI;42.867.896/0001-50;;CLAVE TOTAL RETURN  ÁGORA FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.50
FI;42.867.896/0001-50;;CLAVE TOTAL RETURN  ÁGORA FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.17
FI;42.867.896/0001-50;;CLAVE TOTAL RETURN  ÁGORA FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;0.32
FI;42.878.365/0001-63;;PORTO SEGURO CLÁSSICO AGORA FIF - CIC RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;99.36
FI;42.878.365/0001-63;;PORTO SEGURO CLÁSSICO AGORA FIF - CIC RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.22
FI;42.878.365/0001-63;;PORTO SEGURO CLÁSSICO AGORA FIF - CIC RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;0.39
FI;42.878.556/0001-25;;BRAM JUROS MOEDAS FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Derivativos;47.99
FI;42.878.556/0001-25;;BRAM JUROS MOEDAS FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.55
FI;42.878.556/0001-25;;BRAM JUROS MOEDAS FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;Títulos públicos federais;99.49
FI;42.878.589/0001-75;;BRADESCO DANÚBIO JUROS E MOEDAS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;Derivativos;48.04
FI;42.878.589/0001-75;;BRADESCO DANÚBIO JUROS E MOEDAS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.55
FI;42.878.589/0001-75;;BRADESCO DANÚBIO JUROS E MOEDAS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;Títulos públicos federais;99.58
FI;42.878.636/0001-80;;FEEDER LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;98.89
FI;42.878.636/0001-80;;FEEDER LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.32
FI;42.878.636/0001-80;;FEEDER LEGACY CAPITAL FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-12-31;Títulos públicos federais;0.59
CLASSES - FIF;42.922.247/0001-05;;META 11 SMALL CAP FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Ações;66.61
CLASSES - FIF;42.922.247/0001-05;;META 11 SMALL CAP FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 409;29.17
CLASSES - FIF;42.922.247/0001-05;;META 11 SMALL CAP FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outras Aplicações;0.39
FI;43.041.275/0001-86;;JCBS FUNDO DE INVESTIMENTO DE AÇÕES  RESPONSABILIDADE  LIMITADA;2024-12-31;Ações;87.35
FI;43.041.275/0001-86;;JCBS FUNDO DE INVESTIMENTO DE AÇÕES  RESPONSABILIDADE  LIMITADA;2024-12-31;Cotas de fundos de investimento 555;18.08
FI;43.041.275/0001-86;;JCBS FUNDO DE INVESTIMENTO DE AÇÕES  RESPONSABILIDADE  LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulospúblicos federais;1.74
FI;43.041.275/0001-86;;JCBS FUNDO DE INVESTIMENTO DE AÇÕES  RESPONSABILIDADE  LIMITADA;2024-12-31;Outras aplicações;-15.22
FI;43.041.275/0001-86;;JCBS FUNDO DE INVESTIMENTO DE AÇÕES  RESPONSABILIDADE  LIMITADA;2024-12-31;Títulos públicos federais;8.06
FI;43.102.322/0001-54;;RJI CASH FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Acões;0.00
FI;43.102.322/0001-54;;RJI CASH FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Depósito a prazo e outros títulos de instituições financeiras;0.08
FI;43.102.322/0001-54;;RJI CASH FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;43.102.322/0001-54;;RJI CASH FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Operacões compromissadas lastreadas em títulos públicos federais;25.23
FI;43.102.322/0001-54;;RJI CASH FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES;2024-12-31;Títulos Públicos federais;74.69
FI;43.450.518/0001-30;;AMW VÊNUS MASTER CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Cotas de Fundos de Investimento 409;10.72
FI;43.450.518/0001-30;;AMW VÊNUS MASTER CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;57.76
FI;43.450.518/0001-30;;AMW VÊNUS MASTER CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Outras Cotas de Fundos de Investimento;5.34
FI;43.450.518/0001-30;;AMW VÊNUS MASTER CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Títulos de Crédito Privado;9.69
FI;43.450.518/0001-30;;AMW VÊNUS MASTER CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;Títulos Públicos Federais;12.34
FI;43.876.172/0001-36;;IA CARTEIRA JUROS FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;96.86
FI;43.876.172/0001-36;;IA CARTEIRA JUROS FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;1.97
FI;43.876.638/0001-01;;IA CARTEIRA MULT FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;96.87
FI;43.876.638/0001-01;;IA CARTEIRA MULT FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas Lastreadas em Títulos Públicos Federais;3.45
FI;43.959.885/0001-63;;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO PARAGUAÇU INVESTIMENTOS I;2024-12-31;Acões;0.00
FI;43.959.885/0001-63;;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO PARAGUAÇU INVESTIMENTOS I;2024-12-31;Cotas de Fundos de Investimento 555;99.55
FI;43.959.885/0001-63;;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO PARAGUAÇU INVESTIMENTOS I;2024-12-31;Depósito a prazo e outros títulos de instituições financeiras;0.45
FI;43.959.885/0001-63;;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO PARAGUAÇU INVESTIMENTOS I;2024-12-31;Operacões compromissadas lastreadas em títulos privados;0.00
