TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;1;2.33;1.01;230.69;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;2;4.16;0.99;420.20;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;3;1.15;0.96;119.79;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;4;1.82;1.06;171.70;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;5;1.75;1.14;153.51;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;6;1.96;1.10;178.18;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;7;1.30;0.91;142.86;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;8;0.51;0.87;58.62;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;9;0.47;0.84;55.95;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;10;0.11;0.93;11.83;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;11;0.18;0.79;22.78;
CLASSES - FIF;44.283.966/0001-59;;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;12;-0.84;0.93;-90.32;
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;1;1.76;1.01;174.35;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;2;0.06;0.99;6.52;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;3;1.46;0.96;151.50;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;4;2.66;1.06;252.31;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;5;1.45;1.14;127.92;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;6;1.05;1.10;95.68;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;7;2.08;0.91;229.58;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;8;1.78;0.87;205.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;9;-0.82;0.83;-98.82;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;10;0.09;0.93;9.68;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;11;-0.36;0.79;-45.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.238/0001-47;;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2025-06-30;12;-1.62;0.93;-174.15;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;1;1.56;1.01;154.80;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;2;0.25;0.99;24.99;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;3;1.20;0.96;124.96;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;4;2.33;1.06;220.64;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;5;1.37;1.14;120.66;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;6;0.99;1.10;90.13;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;7;1.84;0.91;203.04;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;8;1.57;0.87;180.95;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;9;-0.56;0.83;-66.79;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;10;0.25;0.93;26.77;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;11;-0.07;0.79;-9.01;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.264/0001-75;;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2025-06-30;12;-1.18;0.93;-127.16;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;1;1.31;1.01;129.92;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;2;0.48;0.99;48.59;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;3;1.04;0.96;108.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;4;1.87;1.06;176.66;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;5;1.32;1.14;115.80;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;6;0.90;1.10;81.69;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;7;1.57;0.91;172.67;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;8;1.33;0.87;153.76;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;9;-0.28;0.83;-33.74;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;10;0.41;0.93;43.93;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;11;0.26;0.79;33.45;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.302.283/0001-00;;BRADESCO CARTEIRA MODERADA FIF - CLASSE  DE INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-06-30;12;-0.71;0.93;-76.56;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;1;3.81;4.86;-1.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;2;-1.51;-2.64;1.13;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;3;4.61;6.08;-1.46;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;4;3.42;3.69;-0.27;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;5;3.11;1.45;1.66;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;6;1.15;1.33;-0.18;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;7;2.31;3.02;-0.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;8;5.66;6.54;-0.88;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;9;-2.62;-3.08;0.46;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;10;-1.25;-1.60;0.34;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;11;-3.54;-3.12;-0.42;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.818/0001-79;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2025-06-30;12;-4.60;-4.28;-0.31;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;1;1.04;1.01;103.45;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;2;1.13;0.99;114.18;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;3;0.54;0.96;55.97;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;4;1.26;1.06;119.21;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;5;0.92;1.14;81.15;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;6;1.07;1.10;98.02;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;7;0.04;0.91;4.09;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;8;0.45;0.87;52.15;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;9;0.94;0.83;112.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;10;0.92;0.93;98.75;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;11;1.61;0.79;203.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.830/0001-83;;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2025-06-30;12;2.43;0.93;262.42;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;1;0.81;1.01;80.35;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;2;0.97;0.99;98.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;3;1.00;0.96;103.89;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;4;1.03;1.06;97.53;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;5;1.07;1.14;94.24;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;6;1.02;1.10;93.38;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;7;1.10;0.91;121.65;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;8;1.02;0.87;117.52;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;9;0.97;0.83;116.14;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;10;0.92;0.93;98.83;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
