TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;49.650.409/0001-42;;RAM CASH CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-04-30;Cotas de Fundos de Investimento 409;3.55
FI;49.650.409/0001-42;;RAM CASH CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-04-30;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;32.58
FI;49.650.409/0001-42;;RAM CASH CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-04-30;Outras Aplicações;0.26
FI;49.650.409/0001-42;;RAM CASH CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-04-30;Títulos de Crédito Privado;1.84
FI;49.650.409/0001-42;;RAM CASH CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-04-30;Títulos Públicos Federais;61.86
CLASSES - FIF;49.776.738/0001-34;;IBIUNA LONG SHORT FP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Ações;46.51
CLASSES - FIF;49.776.738/0001-34;;IBIUNA LONG SHORT FP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.40
CLASSES - FIF;49.776.738/0001-34;;IBIUNA LONG SHORT FP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Investimento no exterior;17.42
CLASSES - FIF;49.776.738/0001-34;;IBIUNA LONG SHORT FP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;14.76
CLASSES - FIF;49.776.738/0001-34;;IBIUNA LONG SHORT FP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Títulos públicos federais;62.81
FI;49.801.593/0001-84;;BRADESCO EXPLORER EDGE FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;101.33
FI;49.801.593/0001-84;;BRADESCO EXPLORER EDGE FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-04-30;Derivativos;0.00
FI;49.801.593/0001-84;;BRADESCO EXPLORER EDGE FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.17
FI;49.801.593/0001-84;;BRADESCO EXPLORER EDGE FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.41
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-04-30;Cotas de Fundos de Investimento 409;14.93
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-04-30;Derivativos;-0.55
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-04-30;Outras Aplicações;0.01
CLASSES - FIF;49.887.885/0001-81;;CONNEX PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-04-30;Títulos Públicos Federais;87.81
FI;49.963.346/0001-84;;CONEXÃO NOVUS EXCLUSIVE FIF - CIC RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.54
FI;49.963.346/0001-84;;CONEXÃO NOVUS EXCLUSIVE FIF - CIC RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.13
FI;49.963.346/0001-84;;CONEXÃO NOVUS EXCLUSIVE FIF - CIC RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.33
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;12.75
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;24.91
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;17.84
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-04-30;Títulos de crédito privado;43.35
FI;49.977.033/0001-85;;MIRABAUD TRADITION FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-04-30;Títulos públicos federais;1.72
FI;49.995.610/0001-61;;INTER INSTITUIÇÕES FINANCEIRAS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉD PRIV RESP LIMITADA;2025-04-30;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;77.83
FI;49.995.610/0001-61;;INTER INSTITUIÇÕES FINANCEIRAS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉD PRIV RESP LIMITADA;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;2.40
FI;49.995.610/0001-61;;INTER INSTITUIÇÕES FINANCEIRAS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉD PRIV RESP LIMITADA;2025-04-30;Títulos Públicos Federais;19.80
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;10.33
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;38.01
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;9.92
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-04-30;Títulos de crédito privado;41.42
FI;49.996.302/0001-50;;BOCOM BBM CORPORATE CREDIT II FIF - CIC RFCRED PRIV - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.44
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;76.72
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Derivativos;-2.21
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;21.10
FI;50.094.963/0001-70;;BOCOM BBM CASH FIF - CIC RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Títulos públicos federais;2.22
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;76.70
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Derivativos;-2.21
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;21.09
FI;50.096.232/0001-63;;BOCOM BBM CASH FIF - CLASSE DE INVESTIMENTO RFCRED PRIV REFERENCIADA DI - RESP LIMITADA;2025-04-30;Títulos públicos federais;2.22
FI;50.109.627/0001-53;;BOCOM BBM CASH ENHANCED FIF  - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;42.96
FI;50.109.627/0001-53;;BOCOM BBM CASH ENHANCED FIF  - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;45.31
FI;50.109.627/0001-53;;BOCOM BBM CASH ENHANCED FIF  - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos de crédito privado;11.78
FI;50.112.294/0001-11;;BOCOM BBM CASH ENHANCED FIF CLASSE DE INVESTIMENTO RFCRED PRIV - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;42.94
FI;50.112.294/0001-11;;BOCOM BBM CASH ENHANCED FIF CLASSE DE INVESTIMENTO RFCRED PRIV - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;45.30
FI;50.112.294/0001-11;;BOCOM BBM CASH ENHANCED FIF CLASSE DE INVESTIMENTO RFCRED PRIV - RESP LIMITADA;2025-04-30;Títulos de crédito privado;11.78
FI;50.114.259/0001-31;;SEVEN POUNDS SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Cotas de Fundos de Investimento 409;15.12
FI;50.114.259/0001-31;;SEVEN POUNDS SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Outras Aplicações;0.01
FI;50.114.259/0001-31;;SEVEN POUNDS SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Títulos Públicos Federais;84.93
CLASSES - FIF;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Ações;46.50
CLASSES - FIF;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.40
CLASSES - FIF;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Investimento no exterior;17.41
CLASSES - FIF;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;14.76
CLASSES - FIF;50.161.436/0001-30;;IBIUNA LONG SHORT BRS FIF -CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Títulos públicos federais;62.80
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Ações;78.58
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Cotas de Fundos de Investimento 409;2.04
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Outras Aplicações;0.29
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Outras Cotas de Fundos de Investimento;18.06
FI;50.190.969/0001-40;;TARPON INTERSECTION I FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Títulos Públicos Federais;0.93
FI;50.197.313/0001-50;;INTER BB FC DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2025-04-30;Cotas de Fundos de Investimento 555;96.62
FI;50.197.313/0001-50;;INTER BB FC DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;3.43
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;5.30
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;33.91
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;33.25
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-04-30;Títulos de crédito privado;27.49
CLASSES - FIF;50.223.269/0001-05;;MAG HIGH GRADE FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2025-04-30;Títulos públicos federais;0.18
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-04-30;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;100.58
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;1.05
FI;50.235.197/0001-16;;DAYCOVAL CLASSIC TÍTULOS BANCÁRIOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-04-30;Outras Aplicações;0.01
CLASSES - FIF;50.398.792/0001-72;;ERFOLG MACRO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de Fundos de Investimento 555;10.30
CLASSES - FIF;50.398.792/0001-72;;ERFOLG MACRO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;18.43
CLASSES - FIF;50.398.792/0001-72;;ERFOLG MACRO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-04-30;Títulos Públicos Federais;71.89
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Ações;99.82
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Cotas de Fundos de Investimento 409;0.36
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;0.00
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Outras Aplicações;0.01
FI;50.468.831/0001-60;;DOURADA FIC FIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Títulos Públicos Federais;0.01
FI;50.469.036/0001-97;;DOURADA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Ações;99.67
FI;50.469.036/0001-97;;DOURADA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Cotas de Fundos de Investimento 409;0.36
FI;50.469.036/0001-97;;DOURADA FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Outras Aplicações;0.00
FI;50.533.505/0001-90;;RIO BRAVO ESTRATÉGICO IPCA FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Derivativos;14.06
FI;50.533.505/0001-90;;RIO BRAVO ESTRATÉGICO IPCA FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.05
FI;50.533.505/0001-90;;RIO BRAVO ESTRATÉGICO IPCA FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;85.98
FI;50.534.721/0001-50;;DESBRAVA PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Ações;93.40
FI;50.534.721/0001-50;;DESBRAVA PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO;2025-04-30;Cotas de fundos de Investimento;6.14
CLASSES - FIF;50.534.813/0001-30;;BANESTES INVEST FÁCIL FIF RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.43
CLASSES - FIF;50.534.813/0001-30;;BANESTES INVEST FÁCIL FIF RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;36.81
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Ações;3.23
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;0.14
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Investimento no exterior;16.70
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;7.71
FI;50.649.446/0001-10;;VINCI POTENZA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;72.44
FI;50.940.912/0001-11;;CONEXÃO IBIUNA HEDGE STH BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;100.55
FI;50.940.912/0001-11;;CONEXÃO IBIUNA HEDGE STH BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.16
FI;50.940.912/0001-11;;CONEXÃO IBIUNA HEDGE STH BP FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-04-30;Títulos públicos federais;0.41
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Ações;93.62
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;2.51
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Derivativos;-0.02
FI;50.958.673/0001-27;;BRAM FUNDAMENTAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;1.89
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-04-30;Ações;3.97
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;14.04
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;48.14
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-04-30;Títulos de crédito privado;4.88
FI;50.991.372/0001-03;;PANAMBY GLOBAL MACRO FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2025-04-30;Títulos públicos federais;29.34
FI;51.013.550/0001-86;;INTER LOW VOL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de Fundos de Investimento 555;97.06
FI;51.013.550/0001-86;;INTER LOW VOL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;3.10
CLASSES - FIF;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Ações;49.15
CLASSES - FIF;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.59
CLASSES - FIF;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Investimento no exterior;18.41
CLASSES - FIF;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;15.60
CLASSES - FIF;51.162.466/0001-24;;IBIUNA LONG SHORT FO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE  LIMITADA;2025-04-30;Títulos públicos federais;66.38
FI;51.248.976/0001-19;;ASA ALPHA K FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Derivativos;37.22
FI;51.248.976/0001-19;;ASA ALPHA K FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;39.58
FI;51.248.976/0001-19;;ASA ALPHA K FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;60.47
FI;51.293.148/0001-00;;BRADESCO BANCOS II FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;79.44
FI;51.293.148/0001-00;;BRADESCO BANCOS II FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;18.02
FI;51.293.148/0001-00;;BRADESCO BANCOS II FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA;2025-04-30;Títulos públicos federais;2.57
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-04-30;Acões;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-04-30;Cotas de Fundos de Investimento 555;100.17
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-04-30;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-04-30;Operacões compromissadas lastreadas em títulos públicos federais;0.00
CLASSES - FIF;51.305.063/0001-97;;PARTICIPATION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-04-30;Títulos Públicos federais;0.00
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulospúblicos federais;5.98
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-04-30;Outras aplicações;-0.44
FI;51.517.703/0001-22;;QUAESTUS ONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;94.46
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Derivativos;20.58
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;38.36
FI;51.530.002/0001-23;;BRAM MACRO FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;61.61
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;56.67
FI;51.532.369/0001-86;;BRAM ENDURANCE FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;43.32
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-04-30;Derivativos;2.41
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.18
CLASSES - FIF;51.637.471/0001-46;;CONSTÂNCIA DUMONT RENDA FIXA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2025-04-30;Títulos públicos federais;37.01
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;72.12
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;7.95
FI;51.709.979/0001-02;;BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-04-30;Títulos públicos federais;20.36
CLASSES - FIF;51.811.576/0001-70;;INTER SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a Prazo e Outros Títulos de Instituições Financeiras;42.96
CLASSES - FIF;51.811.576/0001-70;;INTER SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-04-30;Operações Compromissadas Lastreadas em Títulos Públicos Federais;23.70
CLASSES - FIF;51.811.576/0001-70;;INTER SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-04-30;Títulos Públicos Federais;33.36
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-04-30;Acões;0.00
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de Fundos de Investimento 555;99.79
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-04-30;Operacões compromissadas lastreadas em títulos privados;0.00
CLASSES - FIF;51.892.732/0001-74;;TERRA CAIXA FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-04-30;Operacões compromissadas lastreadas em títulos públicos federais;0.24
